Year	Period	Rainfall
1969	61	0
1970	1	84
1970	2	6
1970	3	23
1970	4	0
1970	5	0
1970	6	0
1970	7	0
1970	8	0
1970	9	1
1970	10	0
1970	11	5
1970	12	14
1970	13	0
1970	14	7
1970	15	8
1970	16	9
1970	17	24
1970	18	0
1970	19	122
1970	20	71
1970	21	70
1970	22	31
1970	23	65
1970	24	50
1970	25	30
1970	26	53
1970	27	43
1970	28	42
1970	29	40
1970	30	52
1970	31	58
1970	32	66
1970	33	30
1970	34	82
1970	35	7
1970	36	40
1970	37	20
1970	38	44
1970	39	26
1970	40	119
1970	41	41
1970	42	17
1970	43	11
1970	44	51
1970	45	74
1970	46	75
1970	47	7
1970	48	8
1970	49	8
1970	50	4
1970	51	4
1970	52	11
1970	53	9
1970	54	128
1970	55	2
1970	56	0
1970	57	99
1970	58	6
1970	59	1
1970	60	0
1970	61	3
1971	1	15
1971	2	0
1971	3	4
1971	4	0
1971	5	9
1971	6	2
1971	7	1
1971	8	0
1971	9	0
1971	10	0
1971	11	19
1971	12	17
1971	13	62
1971	14	3
1971	15	46
1971	16	0
1971	17	0
1971	18	158
1971	19	135
1971	20	310
1971	21	153
1971	22	43
1971	23	8
1971	24	32
1971	25	114
1971	26	79
1971	27	53
1971	28	23
1971	29	43
1971	30	54
1971	31	2
1971	32	1
1971	33	25
1971	34	51
1971	35	35
1971	36	67
1971	37	25
1971	38	195
1971	39	3
1971	40	52
1971	41	63
1971	42	86
1971	43	35
1971	44	11
1971	45	105
1971	46	43
1971	47	10
1971	48	19
1971	49	30
1971	50	25
1971	51	33
1971	52	134
1971	53	5
1971	54	64
1971	55	26
1971	56	0
1971	57	5
1971	58	66
1971	59	0
1971	60	18
1971	61	9
1972	1	13
1972	2	152
1972	3	0
1972	4	4
1972	5	0
1972	6	0
1972	7	0
1972	8	135
1972	9	51
1972	10	0
1972	11	0
1972	12	0
1972	13	5
1972	14	0
1972	15	0
1972	16	0
1972	17	52
1972	18	0
1972	19	62
1972	20	105
1972	21	0
1972	22	0
1972	23	43
1972	24	14
1972	25	0
1972	26	4
1972	27	0
1972	28	0
1972	29	0
1972	30	41
1972	31	90
1972	32	107
1972	33	94
1972	34	46
1972	35	10
1972	36	33
1972	37	32
1972	38	94
1972	39	30
1972	40	0
1972	41	50
1972	42	106
1972	43	39
1972	44	5
1972	45	3
1972	46	0
1972	47	15
1972	48	41
1972	49	30
1972	50	0
1972	51	6
1972	52	20
1972	53	46
1972	54	0
1972	55	0
1972	56	0
1972	57	4
1972	58	0
1972	59	4
1972	60	0
1972	61	170
1973	1	0
1973	2	0
1973	3	17
1973	4	0
1973	5	2
1973	6	83
1973	7	198
1973	8	0
1973	9	4
1973	10	1
1973	11	0
1973	12	6
1973	13	114
1973	14	13
1973	15	9
1973	16	4
1973	17	0
1973	18	37
1973	19	169
1973	20	24
1973	21	48
1973	22	44
1973	23	65
1973	24	15
1973	25	75
1973	26	69
1973	27	87
1973	28	121
1973	29	20
1973	30	22
1973	31	0
1973	32	0
1973	33	237
1973	34	47
1973	35	89
1973	36	12
1973	37	125
1973	38	22
1973	39	23
1973	40	24
1973	41	66
1973	42	43
1973	43	51
1973	44	13
1973	45	68
1973	46	2
1973	47	0
1973	48	52
1973	49	248
1973	50	3
1973	51	21
1973	52	2
1973	53	72
1973	54	0
1973	55	0
1973	56	35
1973	57	37
1973	58	0
1973	59	48
1973	60	14
1973	61	61
1974	1	0
1974	2	0
1974	3	27
1974	4	0
1974	5	76
1974	6	339
1974	7	0
1974	8	0
1974	9	35
1974	10	0
1974	11	0
1974	12	0
1974	13	1
1974	14	5
1974	15	22
1974	16	17
1974	17	120
1974	18	4
1974	19	25
1974	20	48
1974	21	24
1974	22	109
1974	23	94
1974	24	41
1974	25	8
1974	26	14
1974	27	17
1974	28	0
1974	29	42
1974	30	23
1974	31	75
1974	32	179
1974	33	49
1974	34	72
1974	35	38
1974	36	72
1974	37	17
1974	38	57
1974	39	22
1974	40	29
1974	41	50
1974	42	18
1974	43	31
1974	44	74
1974	45	69
1974	46	62
1974	47	138
1974	48	7
1974	49	154
1974	50	120
1974	51	24
1974	52	1
1974	53	14
1974	54	0
1974	55	0
1974	56	0
1974	57	0
1974	58	11
1974	59	8
1974	60	9
1974	61	28
1975	1	6
1975	2	29
1975	3	6
1975	4	0
1975	5	68
1975	6	0
1975	7	0
1975	8	2
1975	9	23
1975	10	5
1975	11	18
1975	12	0
1975	13	50
1975	14	163
1975	15	64
1975	16	72
1975	17	26
1975	18	0
1975	19	0
1975	20	3
1975	21	8
1975	22	142
1975	23	108
1975	24	3
1975	25	90
1975	26	43
1975	27	2
1975	28	5
1975	29	0
1975	30	21
1975	31	2
1975	32	57
1975	33	117
1975	34	51
1975	35	3
1975	36	157
1975	37	43
1975	38	20
1975	39	14
1975	40	40
1975	41	0
1975	42	23
1975	43	18
1975	44	73
1975	45	25
1975	46	64
1975	47	114
1975	48	38
1975	49	31
1975	50	72
1975	51	54
1975	52	38
1975	53	9
1975	54	1
1975	55	17
1975	56	0
1975	57	13
1975	58	6
1975	59	2
1975	60	0
1975	61	1
1976	1	0
1976	2	50
1976	3	0
1976	4	5
1976	5	1
1976	6	0
1976	7	7
1976	8	0
1976	9	41
1976	10	204
1976	11	2
1976	12	0
1976	13	0
1976	14	2
1976	15	1
1976	16	6
1976	17	0
1976	18	66
1976	19	0
1976	20	29
1976	21	0
1976	22	0
1976	23	20
1976	24	36
1976	25	38
1976	26	65
1976	27	41
1976	28	34
1976	29	2
1976	30	28
1976	31	69
1976	32	16
1976	33	3
1976	34	0
1976	35	0
1976	36	47
1976	37	12
1976	38	42
1976	39	8
1976	40	79
1976	41	1
1976	42	2
1976	43	35
1976	44	14
1976	45	12
1976	46	39
1976	47	129
1976	48	8
1976	49	21
1976	50	16
1976	51	0
1976	52	66
1976	53	2
1976	54	6
1976	55	8
1976	56	17
1976	57	19
1976	58	6
1976	59	31
1976	60	58
1976	61	0
1977	1	6
1977	2	0
1977	3	195
1977	4	14
1977	5	6
1977	6	0
1977	7	0
1977	8	13
1977	9	28
1977	10	0
1977	11	0
1977	12	0
1977	13	21
1977	14	9
1977	15	92
1977	16	8
1977	17	72
1977	18	8
1977	19	13
1977	20	0
1977	21	0
1977	22	63
1977	23	2
1977	24	35
1977	25	24
1977	26	80
1977	27	6
1977	28	36
1977	29	51
1977	30	31
1977	31	30
1977	32	1
1977	33	2
1977	34	2
1977	35	75
1977	36	38
1977	37	15
1977	38	17
1977	39	9
1977	40	6
1977	41	43
1977	42	35
1977	43	119
1977	44	0
1977	45	0
1977	46	61
1977	47	15
1977	48	53
1977	49	49
1977	50	6
1977	51	31
1977	52	0
1977	53	46
1977	54	0
1977	55	1
1977	56	47
1977	57	36
1977	58	0
1977	59	4
1977	60	9
1977	61	8
